canonical_smiles,molecule_chembl_id,pIC50,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value
CCC1Oc2c(C)c(C)c(O)c(C)c2S1,CHEMBL285731,5.346787486224656,=,=,IC50,nM,4500.0,IC50,uM,4.5
COC(=O)N[C@@H]1C(O)C(OC2C(O)[C@H](O[C@@H]3C(CO)O[C@@H](OCCCO[C@H]4CCC[C@H](OCCCO[C@@H]5OC(CO)[C@@H](O[C@@H]6OC(CO)[C@H](O)C(OC7C(O)[C@@H](NC(=O)OC)C([C@H](O)[C@H](O)CO)O[C@H]7C(=O)O)C6O)C(O[C@@H]6OC(C)[C@H](O)C(O)C6O)C5Nc5ccc6ccccc6c5)C4)C(Nc4ccc5ccccc5c4)C3O[C@@H]3OC(C)[C@H](O)C(O)C3O)OC(CO)[C@@H]2O)[C@H](C(=O)[O-])OC1[C@H](O)[C@H](O)CO.[Na+],CHEMBL2021326,4.309803919971486,=,=,IC50,nM,49000.0,IC50,mM,0.049
Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,CHEMBL225071,8.045757490560675,=,=,IC50,nM,9.0,IC50,uM,0.009
CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,CHEMBL813,8.698970004336019,=,=,IC50,nM,2.0,IC50,nM,2.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc([N+](=O)[O-])c3)CC1)C2.Cl,CHEMBL557839,8.397940008672037,=,=,IC50,nM,4.0,IC50,nM,4.0
CC(C)[C@@H](NC(=O)[C@@H]1NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(C)(C)SSC1(C)C)C(=O)NCC(N)=O,CHEMBL288317,8.431798275933005,=,=,IC50,nM,3.7,IC50,nM,3.7
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H]1C(=O)N2CCO[C@@H]12)OCc1ccccc1,CHEMBL115734,8.301029995663981,=,=,IC50,nM,5.0,IC50,uM,0.005
COc1c(N2C[C@@H]3[C@@H](N)[C@@H]3C2)c(F)cc2c1N(c1ccc(F)cc1F)CC(C(=O)O)C2=O,CHEMBL96896,4.494850021680094,=,=,IC50,nM,32000.0,IC50,uM,32.0
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,CHEMBL376897,8.366531544420413,=,=,IC50,nM,4.3,IC50,nM,4.3
O=C(CCN1CCC(CCO)CC1)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCN3CCC(CCO)CC3)cc1C2=O,CHEMBL263805,5.403402904373539,=,=,IC50,nM,3950.0,IC50,uM,3.95
O=c1cc(-c2ccccc2)oc2c([N+](=O)[O-])c(O)cc(O)c12,CHEMBL353368,5.638272163982407,=,=,IC50,nM,2300.0,IC50,uM,2.3
CSc1cc(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)ccc1O,CHEMBL142891,5.42021640338319,=,=,IC50,nM,3800.0,IC50,uM,3.8
COc1cc(Nc2ncc(-c3ccccc3OC)o2)ccc1-c1cnco1,CHEMBL302748,7.638272163982407,=,=,IC50,nM,23.0,IC50,nM,23.0
CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccccc2)C[C@H]1C,CHEMBL12391,8.886056647693163,=,=,IC50,nM,1.3,IC50,nM,1.3
CC1=C(Nc2ccc(O)cc2)C(=O)c2c(COC(N)=O)c3n(c2C1=O)CC(N)C3OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,CHEMBL2368670,4.473660722610156,=,=,IC50,nM,33600.0,IC50,uM,33.6
CNC(=O)c1cc2c(Oc3ccc(-c4nn[nH]n4)cc3)cncc2s1,CHEMBL325618,6.0,>,>,IC50,nM,1000.0,IC50,nM,1000.0
CC(C)(O)CCC(C[C@H](O)[C@H](Cc1ccc(F)cc1)NC(=O)c1cnc2ccccc2n1)C(N)=O,CHEMBL70240,4.6020599913279625,>,>,IC50,nM,25000.0,IC50,uM,25.0
Nc1nc(-c2ccc(CCN3CCN(c4cccc5ccccc45)CC3)cc2)cs1,CHEMBL300849,7.142667503568732,=,=,IC50,nM,72.0,IC50,nM,72.0
Nc1nc(I)nc2c1ncn2OCCO,CHEMBL154441,3.3010299956639813,>,>,IC50,nM,500000.0,IC50,uM,500.0
O=C1NC(=O)C2(CCSc3ccc(F)cc32)N1,CHEMBL78803,6.0,=,=,IC50,nM,1000.0,IC50,M,0.000001
Fc1ccc(CC(Nc2nc3cc(F)c(F)cc3o2)c2ccccn2)cc1,CHEMBL369207,7.522878745280337,=,=,IC50,nM,30.0,IC50,uM,0.03
CCOC(=O)[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)NC(=O)CCCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,CHEMBL49378,4.484126156288321,=,=,IC50,nM,32800.0,IC50,uM,32.8
O=C(O)C1(C(=O)O)CCC(c2c(-c3ccccc3)[nH]c3ccccc23)CC1,CHEMBL42616,3.3716110699496884,=,=,IC50,nM,425000.0,IC50,uM,425.0
CCCCOc1ccc(S(=O)(=O)N2C/C(=N\OC)C[C@@H]2C(=O)NO)cc1,CHEMBL149977,9.522878745280337,=,=,IC50,nM,0.3,IC50,nM,0.3
NC(=O)c1cc2c(Sc3ccc(Cl)cc3)cncc2s1,CHEMBL268567,7.318758762624412,=,=,IC50,nM,48.0,IC50,nM,48.0
CCCc1c(N)ccc2cnccc12,CHEMBL285794,5.301029995663981,>,>,IC50,nM,5000.0,IC50,uM,5.0
Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)c(=O)[nH]c1=O,CHEMBL475717,3.6989700043360187,>,>,IC50,nM,200000.0,IC50,uM,200.0
CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@](C)(CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCNC(C)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@](C)(CC(C)C)C(=O)N[C@H](C(N)=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,CHEMBL2370938,8.721246399047171,=,=,IC50,nM,1.9,IC50,nM,1.9
N=C(N)c1cccc(NC(=O)Nc2ccc(S(=O)(=O)NCc3cccc(F)c3)cc2)c1,CHEMBL369068,6.301029995663981,=,=,IC50,nM,500.0,IC50,nM,500.0
COc1ccc(CCNc2nc(N)nc3c2ncn3C2O[C@H](CO)[C@@H](O)[C@H]2O)cc1,CHEMBL608076,2.8239087409443187,=,=,IC50,nM,1500000.0,IC50,mM,1.5
N#CC(C#N)Cc1ccc(O)cc1,CHEMBL76587,2.1870866433571443,=,=,IC50,nM,6500000.0,IC50,uM,6500.0
Cc1[nH]c([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@H](CC(C)C)OC(=O)NC2CCCCC2)nc1C(=O)O,CHEMBL175228,8.031517051446064,=,=,IC50,nM,9.3,IC50,uM,0.0093
Cc1cc(Nc2ccnc3cc(Cl)ccc23)cc(CNC(C)(C)C)c1O,CHEMBL92652,8.52432881167557,=,=,IC50,nM,2.99,IC50,nM,2.99
O=C1C(Nc2cccc(Br)c2)=C(Cl)C(=O)c2ncncc21,CHEMBL115117,5.294992040666664,=,=,IC50,nM,5070.0,IC50,uM,5.07
O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCNCC1,CHEMBL80732,5.8996294548824375,=,=,IC50,nM,1260.0,IC50,nM,1260.0
Cc1ccccc1-n1nc(-c2c(-c3cccc(Cl)c3Cl)nc3ccccn23)ccc1=O,CHEMBL325706,7.356547323513812,=,=,IC50,nM,44.0,IC50,nM,44.0
CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc3c(c2)OCO3)cc1,CHEMBL296447,6.549997369826814,=,=,IC50,nM,281.84,pIC50,,6.55
Cc1ccccc1-n1nc(-c2c(-c3cccc(Cl)c3Cl)nc3ccccn23)ccc1=O,CHEMBL325706,7.657577319177793,=,=,IC50,nM,22.0,IC50,nM,22.0
CCCCCC1N=C(N)CC1C(F)(F)F.Cl,CHEMBL545059,5.0,=,=,IC50,nM,10000.0,IC50,uM,10.0
CC(O)Cn1cnc2c(F)nc(N)nc21,CHEMBL157159,3.3010299956639813,>,>,IC50,nM,500000.0,IC50,uM,500.0
CC(=O)N1CSC[C@@H]1C(=O)N[C@@H](Cc1ccc(OCc2c(Cl)cc(Cl)cc2Cl)cc1)C(=O)O,CHEMBL178048,8.045757490560675,=,=,IC50,nM,9.0,IC50,nM,9.0
Nc1ncnc2c1c(-c1cccc(Oc3ccccc3)c1)cn2C1CCCC1,CHEMBL69638,5.920818753952375,=,=,IC50,nM,1200.0,IC50,uM,1.2
CC[C@@H](C(=O)NO)N(CC(C)C)S(=O)(=O)c1ccc(OC)cc1,CHEMBL45357,7.275724130399211,=,=,IC50,nM,53.0,IC50,nM,53.0
NC(N)=NCCC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@H]1C[C@H]2SC[C@@H](C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc3ccccc3)C(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)N2C1=O,CHEMBL264714,5.0,>=,>=,IC50,nM,10000.0,IC50,uM,10.0
O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3cccnc3)o2)C[C@H]1C(=O)NCC(F)(F)F,CHEMBL3706623,5.1938200260161125,=,=,IC50,nM,6400.0,IC50,uM,6.4
CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(O)c(C)c1,CHEMBL40089,7.6777807052660805,=,=,IC50,nM,21.0,IC50,nM,21.0
CN(C)c1ccc2c(=O)oc(Nc3ccccc3I)nc2c1,CHEMBL10262,4.204119982655925,>,>,IC50,nM,62500.0,IC50,uM,62.5
CCCCc1nc2ccc(C(CC)OC)cc2c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL15118,5.301029995663981,=,=,IC50,nM,5000.0,IC50,uM,5.0
N[C@@]1(C(=O)O)CCC[C@H](P(=O)(O)O)C1,CHEMBL431558,2.09151498112135,=,=,IC50,nM,8100000.0,IC50,uM,8100.0
CCCCCCSC(=O)CS(=O)(=O)Nc1c(C(C)C)cccc1C(C)C,CHEMBL101993,6.0,=,=,IC50,nM,1000.0,IC50,uM,1.0
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,CHEMBL1201203,6.394694953858891,=,=,IC50,nM,403.0,IC50,nM,403.0
COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,CHEMBL7492,8.823908740944319,=,=,IC50,nM,1.5,IC50,nM,1.5
CCc1nc(C)nc2c1CCC(=O)N2Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CHEMBL152958,8.638272163982407,=,=,IC50,nM,2.3,IC50,nM,2.3
OCCOn1cnc2c(S)nc(F)nc21,CHEMBL153986,3.769551078621726,=,=,IC50,nM,170000.0,IC50,uM,170.0
O=c1cc(-c2ccccc2)oc(N2CCOCC2)c1,CHEMBL105613,5.958607314841775,=,=,IC50,nM,1100.0,IC50,uM,1.1
OC1(c2ccc3ccccc3c2)c2ccccc2C2=NCCN21,CHEMBL132676,7.638272163982407,=,=,IC50,nM,23.0,IC50,nM,23.0
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H]1C=CC(=O)[C@@H](C2CCCC=C2C)O1,CHEMBL422009,4.187086643357144,=,=,IC50,nM,65000.0,IC50,uM,65.0
CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,CHEMBL550,7.096910013008056,=,=,IC50,nM,80.0,IC50,nM,80.0
NC(Cc1cc(O)ns1)C(=O)O,CHEMBL347973,5.236572006437063,=,=,IC50,nM,5800.0,IC50,uM,5.8
CCOC(=O)Nc1cccc(S(=O)(=O)N2Cc3ccccc3C[C@@H]2C(=O)NO)c1,CHEMBL58708,6.522878745280337,=,=,IC50,nM,300.0,IC50,nM l-1,300.0
CCCCOC(=O)N[C@@H](CNC(=O)C[C@H]1CC(c2ccc(C(=N)NCC)cc2)=NO1)C(=O)O,CHEMBL70890,7.086186147616283,=,=,IC50,nM,82.0,IC50,uM,0.082
NS(=O)(=O)c1ccc(S(=O)(=O)c2cccs2)s1,CHEMBL120018,-9.09,=,=,IC50,nM,1.2302687708123812e+18,Log IC50,,9.09
O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,CHEMBL443478,7.0,=,=,IC50,nM,100.0,IC50,nM l-1,100.0
C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](CC[S+]([O-])c2nn[nH]n2)C(=O)O)c(F)c1,CHEMBL340814,8.698970004336019,=,=,IC50,nM,2.0,IC50,nM,2.0
O=P(O)(O)C(Cc1ccc2ccccc2c1)N[C@@H](Cc1ccc(-c2ccccc2)cc1)c1nnn[nH]1,CHEMBL415967,8.161150909262744,=,=,IC50,nM,6.9,IC50,nM,6.9
C[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCc1ccc(-c2ccc(F)cc2)cc1)CC(=O)NO)C(C)(C)C)c1ccccc1,CHEMBL348878,6.6777807052660805,=,=,IC50,nM,210.0,IC50,nM,210.0
CN(C)Cc1ccc(CNCCN2CCNC2=C(C#N)C#N)o1,CHEMBL154689,6.4089353929735005,=,=,IC50,nM,390.0,IC50,nM,390.0
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1C[C@H](NCNC(=O)c2cc(COCC#CCN3C(=O)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)C3(C)C)ccc2O)[C@H](O)[C@H](C)O1,CHEMBL2112885,7.045757490560675,=,=,IC50,nM,90.0,IC50,nM,90.0
CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@](C)(CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)NC1CCC(=O)NCCCC[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@](C)(CC(C)C)C(=O)N[C@H](C(N)=O)[C@@H](C)CC)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(N)=O)NC1=O)[C@@H](C)CC)[C@@H](C)CC,CHEMBL2370918,6.522878745280337,>,>,IC50,nM,300.0,IC50,nM,300.0
CN(C)CCn1c(=O)c2ccc(NCCN)c3c(=O)c4ccccc4n(c1=O)c23.Cl.Cl,CHEMBL553593,7.657577319177793,=,=,IC50,nM,22.0,IC50,uM,0.022
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CN1CCCCC1,CHEMBL131328,6.585026652029182,=,=,IC50,nM,260.0,IC50,nM,260.0
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)c2ccc3ccccc3c2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,CHEMBL2371108,6.175223537524454,=,=,IC50,nM,668.0,IC50,nM,668.0
CCCc1c(OCCCOc2ccc(C(=O)NC)c(OC)c2CC2CC2)ccc2c1OC(CCC(=O)O)CC2,CHEMBL328492,7.5376020021010435,=,=,IC50,nM,29.0,IC50,nM,29.0
O=C(O)C(=O)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,CHEMBL417945,8.045757490560675,=,=,IC50,nM,9.0,IC50,nM l-1,9.0
CCS(=O)(=O)CC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,CHEMBL301528,5.0,>,>,IC50,nM,10000.0,IC50,uM,10.0
Cc1nc(-c2ccccc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,CHEMBL61374,7.638272163982407,=,=,IC50,nM,23.0,IC50,nM,23.0
c1ccc(CCCN2CCC(COC(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL9329,7.236572006437063,=,=,IC50,nM,58.0,IC50,nM,58.0
Cc1[nH]c([C@@H](Cc2cn(C)c3ccccc23)NC(=O)[C@@H](CC(=O)NC2CCCCC2)CC(C)C)nc1C(=O)O,CHEMBL366805,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CC(F)C(=O)O)C(=O)O)cc3C(F)(F)F)cnc2n1,CHEMBL109872,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,CHEMBL306380,5.154901959985743,=,=,IC50,nM,7000.0,IC50,uM,7.0
CCCCCN1C(=O)N(CCCC)C(=O)/C1=C/c1cnc(CCCC)n1Cc1ccc(C(=O)OC)cc1,CHEMBL341032,8.214670164989233,=,=,IC50,nM,6.1,IC50,nM,6.1
CCCCCCCCCSc1ccccc1OC(C)=O,CHEMBL143962,4.3979400086720375,>,>,IC50,nM,40000.0,IC50,uM,40.0
CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@H](CCSC)NC(=O)[C@@H](Cc1ccc(C(=O)O)cc1)NC(C)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CHEMBL2079604,7.167491087293763,=,=,IC50,nM,68.0,IC50,nM,68.0
NC(=O)c1cc2c(Oc3ccc(C(=O)N(C(=O)NC4CCCCC4)C4CCCCC4)cc3)cncc2s1,CHEMBL117671,6.939302159646388,=,=,IC50,nM,115.0,IC50,nM,115.0
NC(Cc1c(O)noc1-c1cccnc1)C(=O)O,CHEMBL312860,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
O=C(O)CN(c1ccccc1)S(=O)(=O)c1ccccc1,CHEMBL36915,4.5376020021010435,=,=,IC50,nM,29000.0,IC50,uM,29.0
COc1ccc([C@]2(C#N)CC[C@@H](C(=O)O)CC2)cc1OC1CCCC1,CHEMBL511115,7.0,=,=,IC50,nM,100.0,pIC50,,7.0
Cc1cccc(C)c1OCC(O)CN1CCN(C(C(=O)NCc2ccccc2)c2ccc(F)cc2)CC1,CHEMBL305591,6.826813731587726,=,=,IC50,nM,149.0,IC50,nM,149.0
CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)COCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,CHEMBL269279,4.882728704344236,=,=,IC50,nM,13100.0,IC50,uM,13.1
O=C1NC(=O)c2c1c1c(ccc3cccnc31)c1[nH]c3ccccc3c21,CHEMBL20834,5.452225294612178,=,=,IC50,nM,3530.0,IC50,uM,3.53
CC(C)c1cc(CN2CCOCC2)cc(C(C)C)c1N(C)C,CHEMBL354284,4.522878745280337,>,>,IC50,nM,30000.0,IC50,uM,30.0
COC(=O)c1c(C)[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)/C=C/c1ccc(OC)cc1)C3=CC2=O,CHEMBL101995,9.585026652029182,=,=,IC50,nM,0.26,IC50,nM,0.26
CC(=N)NCCCC[C@@H](N)C(=O)O,CHEMBL340800,4.431798275933005,=,=,IC50,nM,37000.0,IC50,uM,37.0
O=C(O)[C@H]1[C@H](CN2C(=O)c3ccccc3C2=O)CC[C@@H]1SCCc1ccc(-c2ccccc2)cc1,CHEMBL126923,6.790484985457369,=,=,IC50,nM,162.0,IC50,nM,162.0
CCCCc1nc(SCc2ccccc2)c2sccc2n1,CHEMBL341519,5.221848749616356,=,=,IC50,nM,6000.0,IC50,uM,6.0
CC(=O)N[C@@H]1CSSC(C)(C)[C@H](C(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](CCCN=C(N)N)NC1=O,CHEMBL351938,5.3872161432802645,=,=,IC50,nM,4100.0,IC50,uM,4.1
O=C1NC(=O)C2(N1)c1ccccc1-c1ccccc12,CHEMBL163958,5.455931955649724,=,=,IC50,nM,3500.0,IC50,uM,3.5
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CSC1CCCCC1,CHEMBL3142208,7.823908740944319,=,=,IC50,nM,15.0,IC50,nM,15.0
OC1CCCc2nc3ccccc3c(NCCc3ccccc3)c21,CHEMBL50578,5.853871964321762,=,=,IC50,nM,1400.0,IC50,uM,1.4
COc1ccc2oc(NC(Cc3ccc(F)cc3)c3ccccn3)nc2c1,CHEMBL354336,7.958607314841775,=,=,IC50,nM,11.0,IC50,uM,0.011
CC(C)[C@H]1NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(=O)CCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@@H](C(C)C)NC(=O)[C@H](CC(N)=O)NC1=O,CHEMBL177372,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
O=C(O)C(=O)/C=C(\O)c1cccc(OCc2ccccc2COc2cccc(/C(O)=C/C(=O)C(=O)O)c2)c1,CHEMBL87764,5.7447274948966935,=,=,IC50,nM,1800.0,IC50,uM,1.8
CC(C)C(C)/N=c1\c(O)c(O)\c1=N/c1ccc(C#N)cc1,CHEMBL18639,5.721246399047171,=,=,IC50,nM,1900.0,IC50,uM,1.9
O=C(CN1C(=O)[C@@H](CC(=O)N[C@@H]2CCc3ccccc32)S[C@@H]1c1ccc(Cl)cc1Cl)NCCCN1CCOCC1,CHEMBL41983,5.5376020021010435,=,=,IC50,nM,2900.0,IC50,uM,2.9
CCN1C(=O)OC[C@@H]1Cc1cncn1C,CHEMBL37132,6.540607512240769,=,=,IC50,nM,288.0,IC50,nM,288.0
CCCn1c(=O)n2nnnc2c2[nH]cnc21,CHEMBL111990,4.0,>,>,IC50,nM,100000.0,IC50,uM,100.0
COC(=O)[C@H](CCCCN)N(Cc1cccc(OCc2ccccc2)c1)Cc1cccc(OCc2ccccc2)c1,CHEMBL58237,5.0,=,=,IC50,nM,10000.0,IC50,uM,10.0
CCNCCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,CHEMBL113521,6.721246399047171,=,=,IC50,nM,190.0,IC50,uM,0.19
CCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@](C)(CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCNC(C)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@](C)(CC(C)C)C(=O)N[C@H](C(N)=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)CC,CHEMBL2370938,9.142667503568731,=,=,IC50,nM,0.72,IC50,nM,0.72
O=C1c2ccccc2OC=C(Cl)N1CCCCN1CC=C(c2ccccn2)CC1,CHEMBL345237,7.075720713938118,=,=,IC50,nM,84.0,IC50,nM,84.0
CC(=O)O.N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H]1CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC1=O,CHEMBL2372200,8.25336580106242,=,=,IC50,nM,5.58,IC50,nM,5.58
N=C(N)N1CCC(C[C@@H](NS(=O)(=O)Cc2ccccc2C(=O)O)C(=O)NCC(=O)N[C@H]2CCCN(C(=N)N)C2O)CC1.O=C(O)C(F)(F)F,CHEMBL163218,5.6020599913279625,=,=,IC50,nM,2500.0,IC50,nM,2500.0
Cc1nc2cnccc2n1-c1ccc(-c2nc3ccccc3[nH]2)cc1,CHEMBL115695,6.455931955649724,=,=,IC50,nM,350.0,IC50,nM,350.0
COc1ccc(CN2CCN(S(=O)(=O)CCCOc3ccc4[nH]c5nc(O)nc-5cc4c3)CC2)cc1.Cl,CHEMBL1203077,9.337242168318426,=,=,IC50,nM,0.46,IC50,nM,0.46
CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H]1CCSSCC[C@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O,CHEMBL264450,7.096910013008056,=,=,IC50,nM,80.0,IC50,nM,80.0
CS(=O)(=O)N1CC(CCl)c2ccc(O)cc21,CHEMBL432035,5.721246399047171,=,=,IC50,nM,1900.0,IC50,uM,1.9
